participant_id,turn_number,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,Emoji,objective_lsm
561487ad7ffc8a0012812266,4.0,1.0,27.214285714285715,42.07071428571429,48.40857142857143,64.44,80.40666666666667,13.035714285714286,17.005,92.31142857142856,73.14285714285714,57.30571428571428,15.296428571428573,10.754999999999999,5.193571428571429,0.0,4.427142857142857,0.7935714285714285,0.33999999999999997,4.541428571428571,16.263571428571428,7.091428571428572,1.3292857142857142,13.049999999999999,9.893571428571429,7.140714285714286,6.336428571428571,0.615,15.730714285714285,10.015714285714285,4.701428571428571,2.6849999999999996,1.4385714285714286,0.9714285714285715,0.275,24.09642857142857,0.9107142857142857,11.449285714285713,1.8592857142857144,0.715,0.5057142857142857,4.156428571428571,1.0714285714285714,5.0042857142857144,0.0,8.572142857142858,6.875,1.6964285714285714,4.012142857142857,2.9964285714285714,1.0164285714285715,1.0164285714285715,0.0,0.0,0.0,8.045,1.1735714285714285,0.6785714285714286,0.0,0.0,0.0,0.2642857142857143,7.318571428571429,0.5499999999999999,0.0,0.485,0.7935714285714285,0.23785714285714285,0.0,0.0,0.23785714285714285,7.394285714285714,3.5964285714285715,0.275,2.7721428571428572,1.0271428571428571,0.2307142857142857,1.4835714285714285,0.275,0.0,0.0,0.0,0.0,0.0,0.2307142857142857,0.0,0.5057142857142857,0.0,0.4685714285714286,0.0,0.2307142857142857,0.0,0.0,0.0,0.275,9.731428571428571,10.887857142857143,1.7671428571428573,1.3664285714285713,5.433571428571428,1.8214285714285714,2.0114285714285716,0.5057142857142857,7.109285714285714,2.112142857142857,7.605714285714285,0.0,0.33999999999999997,0.0,0.0,0.33999999999999997,0.0,12.774285714285714,4.3185714285714285,4.672857142857143,1.8221428571428573,0.2307142857142857,1.5021428571428572,0.2307142857142857,0.0,0.8
58ad0242ea3d11000170e9ea,5.0,1.0,29.0,60.519999999999996,56.53846153846154,28.626666666666665,82.896875,11.16611111111111,29.03833333333333,84.7161111111111,64.53166666666667,47.34111111111111,8.931666666666667,3.437222222222222,0.5994444444444444,0.0,2.493888888888889,0.0,0.34388888888888886,5.493888888888889,12.81111111111111,6.598333333333333,0.3377777777777778,11.019444444444444,12.04888888888889,6.163333333333333,2.5561111111111114,0.3622222222222222,19.89777777777778,9.571111111111112,5.431111111111111,9.491111111111111,1.5105555555555554,2.038888888888889,6.263888888888889,24.135555555555555,0.0,21.0,6.533333333333333,4.4061111111111115,4.693888888888889,3.535555555555556,0.4933333333333333,3.003888888888889,0.0,8.595,7.13,1.3411111111111111,0.365,0.24166666666666664,0.0,0.0,0.0,0.0,0.0,11.157222222222222,7.010555555555555,1.5105555555555554,2.337222222222222,1.2344444444444445,0.1111111111111111,3.173333333333334,4.036111111111111,0.0,0.0,0.0,0.0,7.957777777777778,7.957777777777778,0.0,0.0,0.5888888888888889,0.0,0.0,0.5888888888888889,0.0,0.0,0.0911111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0911111111111111,0.0,0.0,0.22666666666666668,0.0,0.0,0.0,0.21444444444444444,0.44055555555555553,0.2222222222222222,5.255,4.939444444444444,0.625,0.24166666666666664,3.47,0.37333333333333335,0.10666666666666666,0.365,2.73,1.1772222222222222,6.021111111111111,0.3916666666666667,0.0,0.0,0.0,0.0,0.0,17.073888888888888,4.263333333333333,2.426111111111111,5.158888888888889,1.0572222222222223,1.5305555555555557,2.637777777777778,0.0,0.8
59dc4083ae9f950001d83b4b,8.5,1.0,25.40625,32.0884375,45.4059375,54.36375,69.4112,11.2340625,19.8415625,94.3003125,74.20875,54.5628125,20.2115625,12.087187499999999,6.943125,0.17375,4.4275,0.0,0.5425,8.12375,10.790625,2.5234375,0.3409375,12.486875,12.0275,5.3,4.24125,0.43656249999999996,22.48125,8.4671875,3.0296875,4.315625,1.7746875,2.0209375,0.8715625,27.627187499999998,1.2503125,17.4996875,4.6259375,2.7315625,2.99875,4.160625,1.1221875000000001,3.964375,0.0,8.791875,6.3571875,2.2803125,3.745625,2.0171875,1.5740625,1.4003125,0.0,0.0,0.0,9.3384375,3.345625,1.48125,0.091875,0.0,0.0,0.8196875,5.900625,0.0,0.0,0.0,0.0,0.3125,0.0,0.3125,0.0,0.9084375,0.5603125,0.089375,0.25875,0.0,0.0,8.8159375,4.0775,0.8265625,3.1021875,0.074375,0.0,0.0,4.7628125,0.0,0.0,0.1784375,0.6103124999999999,0.0,0.20500000000000002,0.17375,0.0,0.0,1.1771875,9.254375,8.98,2.0543750000000003,1.9365625,3.040625,0.0,0.6734375,0.9146875,4.3149999999999995,1.6128125,6.602187499999999,0.795625,1.1159375,0.0,1.1159375,0.0,0.0,14.671875,6.5928125,2.2653125,1.9646875,0.331875,2.6603125,0.8575,0.0,0.73
59f22a9fd6380600018b2929,9.0,1.0,19.058823529411764,33.196666666666665,60.01724137931034,54.96115384615385,98.61740740740741,8.597941176470588,22.901176470588236,86.9364705882353,72.51941176470588,52.794117647058826,14.423529411764706,9.141470588235293,4.343235294117647,0.0,4.395294117647059,0.27294117647058824,0.06852941176470588,5.28264705882353,11.895882352941175,4.347352941176471,0.0,10.141176470588235,11.578823529411764,6.50264705882353,4.268235294117647,2.3252941176470587,16.068823529411766,10.680882352941175,3.172647058823529,5.501176470588235,4.416470588235294,1.016764705882353,0.27294117647058824,25.634117647058826,3.560882352941176,12.111176470588235,0.9988235294117648,0.2576470588235294,1.0438235294117648,5.689117647058824,1.0194117647058822,4.681176470588235,0.0,13.688823529411765,12.52970588235294,0.0,4.097352941176471,2.9379411764705883,0.0,0.0,0.0,0.0,0.0,8.596176470588235,1.9276470588235293,0.0,0.0,0.0,0.14029411764705882,0.12970588235294117,6.517941176470589,0.0,0.7041176470588235,1.1276470588235294,0.29411764705882354,0.16352941176470587,0.0,0.08176470588235293,0.08176470588235293,2.966470588235294,2.322058823529412,0.385,0.3088235294117647,0.13676470588235295,0.0,0.6402941176470588,0.08176470588235293,0.0,0.0,0.08176470588235293,0.0,0.06852941176470588,0.49029411764705877,0.0,0.08411764705882352,0.3952941176470588,0.853235294117647,0.0,0.07941176470588236,0.0,0.0,0.0,1.4973529411764706,14.404411764705882,9.328235294117647,3.5373529411764704,0.3502941176470588,3.2123529411764706,3.862058823529412,0.7102941176470587,0.11764705882352941,6.1776470588235295,3.120294117647059,5.021176470588236,0.44529411764705884,3.4314705882352943,0.4902941176470589,2.9411764705882355,0.0,0.0,15.454705882352942,3.088235294117647,2.4558823529411766,3.248529411764706,2.1747058823529413,2.0394117647058825,2.4491176470588236,0.0,0.75
5bb58e338f3bd70001e5df57,12.0,1.0,17.717391304347824,30.57184210526316,66.10972222222222,63.02694444444444,88.11333333333333,8.858695652173912,11.338478260869566,89.19086956521738,71.89108695652175,51.94543478260869,16.401521739130434,10.027173913043478,3.2282608695652173,0.3458695652173913,4.898695652173913,0.0,1.0113043478260868,6.373695652173913,12.281086956521738,5.631304347826087,0.05565217391304348,8.98391304347826,8.380434782608695,7.798478260869565,4.216521739130435,2.821739130434783,14.43282608695652,11.101739130434783,2.0945652173913043,4.232826086956522,3.3767391304347827,0.6,0.25608695652173913,23.90086956521739,1.3889130434782608,17.438913043478262,1.6932608695652174,1.6645652173913041,2.6145652173913043,7.217391304347826,1.0241304347826088,6.246956521739131,0.0,8.487608695652174,7.883260869565217,0.40369565217391307,4.483478260869565,4.085,0.1976086956521739,0.1976086956521739,0.0,0.0,0.0,12.514565217391304,2.4741304347826087,0.2504347826086956,0.0,0.0,0.05565217391304348,0.7439130434782608,9.968260869565217,2.2343478260869567,0.06043478260869565,2.1739130434782608,0.0,0.3139130434782609,0.0,0.0,0.3139130434782609,2.5002173913043477,2.1243478260869564,0.30543478260869567,0.07021739130434783,0.0,0.0,0.29891304347826086,0.0,0.0,0.0,0.0,0.0,0.0,0.1317391304347826,0.0,0.2832608695652174,0.05173913043478261,0.6693478260869565,0.0,0.0,0.0,0.0,1.0869565217391304,0.7552173913043478,11.533043478260868,10.75195652173913,0.24391304347826084,1.4706521739130434,5.225869565217391,0.39369565217391306,2.7108695652173913,0.8015217391304347,7.029347826086956,1.94,4.781304347826087,0.2717391304347826,4.002173913043478,2.7091304347826086,3.6028260869565214,0.1358695652173913,0.0,8.052173913043477,1.9515217391304347,1.435,1.8065217391304347,0.3782608695652174,2.0617391304347827,0.4206521739130435,0.0,0.72
5bdde4b710eb730001207809,13.5,1.0,23.692307692307693,33.60911111111111,67.22682926829269,61.29243902439024,83.72457142857144,10.059038461538462,16.17269230769231,92.13576923076924,75.14865384615385,48.62807692307692,14.814038461538463,9.818461538461538,2.740769230769231,0.23115384615384615,5.492884615384615,1.2557692307692307,0.09769230769230769,4.996153846153846,10.582115384615385,4.13,0.042692307692307696,9.713846153846154,9.311346153846154,7.137499999999999,5.2913461538461535,2.1111538461538464,19.735576923076923,9.56403846153846,2.9069230769230767,3.9434615384615386,1.6019230769230768,1.9946153846153847,0.4211538461538462,35.23211538461538,7.2317307692307695,18.206923076923076,4.392884615384616,2.4928846153846154,2.4990384615384613,7.15,1.5680769230769231,3.4936538461538458,0.2675,9.87576923076923,8.545769230769231,1.2440384615384614,3.414615384615385,2.108653846153846,1.1542307692307692,0.22076923076923077,0.042692307692307696,0.24980769230769231,0.0,14.89673076923077,6.485192307692308,2.733846153846154,2.0948076923076924,0.0,0.0,4.617884615384615,8.127692307692307,0.43211538461538457,0.0,0.9117307692307691,0.675,0.0,0.0,0.0,0.0,1.8146153846153845,0.8738461538461538,0.07326923076923077,0.7369230769230769,0.1301923076923077,0.0,2.827307692307692,0.8448076923076923,0.1601923076923077,0.043653846153846154,0.0,0.0,0.0,1.854230769230769,0.0,0.3998076923076923,0.3886538461538462,0.415,0.0,0.04480769230769231,0.6409615384615385,0.32173076923076926,0.04692307692307692,0.7221153846153846,15.198653846153848,8.545192307692307,0.5348076923076923,1.4519230769230769,4.094423076923077,0.566923076923077,0.6182692307692308,1.4446153846153846,6.02326923076923,0.43403846153846154,6.735384615384616,2.0203846153846152,8.340384615384615,3.6628846153846153,6.600576923076924,0.0,0.0,12.651923076923076,3.4228846153846155,3.097115384615385,1.3980769230769232,0.48423076923076924,3.878846153846154,0.36980769230769234,0.0,0.81
5be8dab5d153f500019ab320,6.0,1.0,28.772727272727273,27.998636363636365,45.315999999999995,73.72714285714285,93.67882352941176,14.799090909090909,23.654545454545453,93.01681818181818,73.25818181818182,60.470454545454544,14.982272727272727,8.370909090909091,4.636363636363637,0.3277272727272727,3.304090909090909,0.0,0.10318181818181818,6.611818181818182,14.393636363636363,5.410909090909091,0.0,11.277727272727272,13.613636363636363,11.044545454545455,6.3536363636363635,2.1259090909090905,18.527727272727272,7.579999999999999,3.2809090909090908,5.01409090909091,0.5504545454545454,3.7568181818181823,0.8259090909090908,33.69590909090909,1.6918181818181817,21.882727272727273,5.079090909090909,1.9495454545454545,2.4040909090909093,4.246363636363636,5.645,4.506818181818182,0.0,6.910454545454545,6.581818181818182,0.22545454545454546,2.977727272727273,2.7686363636363636,0.10590909090909091,0.0,0.0,0.0,0.0,6.870909090909091,2.046818181818182,0.22454545454545452,0.11363636363636363,0.0,0.32863636363636367,0.7022727272727273,4.01409090909091,0.0,0.0,0.0,0.0,1.4081818181818182,0.0,0.0,1.4081818181818182,2.9086363636363637,1.7504545454545457,0.24363636363636362,0.7818181818181817,0.13363636363636364,0.0,0.26772727272727276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.515,0.0,0.7768181818181819,0.2840909090909091,0.0,0.0,0.3877272727272727,0.11954545454545454,2.7790909090909093,11.67090909090909,9.38090909090909,0.3227272727272727,2.189090909090909,5.955909090909091,0.3813636363636364,0.22727272727272727,0.21954545454545454,4.823636363636364,3.1159090909090907,6.920000000000001,1.7286363636363637,5.175909090909091,0.0,5.175909090909091,0.0,0.0,9.975909090909092,2.650909090909091,1.9477272727272728,1.6522727272727273,0.13363636363636364,3.4868181818181814,0.10590909090909091,0.0,0.84
5c01d3c509e9c70001500b10,6.0,1.0,16.363636363636363,33.3505,54.165,68.8438888888889,93.64200000000001,8.155454545454544,13.955454545454545,96.06681818181818,71.6290909090909,54.38363636363636,18.557727272727274,13.133636363636363,6.021818181818182,0.0,5.975454545454546,0.0,1.1363636363636365,5.423181818181818,11.583636363636364,4.460909090909091,0.0,10.106818181818182,10.831818181818182,5.331363636363636,3.3863636363636362,3.6504545454545454,17.722272727272728,6.3568181818181815,2.2177272727272728,3.328181818181818,0.7527272727272727,2.575454545454545,0.0,28.460454545454546,0.85,17.55727272727273,3.3018181818181818,0.47590909090909084,1.893181818181818,9.612272727272728,6.034545454545454,3.0686363636363634,0.0,10.427272727272728,9.836363636363636,0.36363636363636365,2.044090909090909,1.8168181818181817,0.0,0.0,0.0,0.0,0.0,10.108636363636363,2.4495454545454547,0.2545454545454545,0.0,0.0,0.18181818181818182,1.3636363636363635,7.484090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.726818181818182,8.108181818181817,0.0,2.6186363636363637,0.0,0.0,0.3386363636363636,0.18181818181818182,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.22727272727272727,0.16818181818181818,1.219090909090909,0.0,0.0,0.0,0.5790909090909091,0.0,0.0,10.686363636363636,7.361363636363635,2.5922727272727273,1.3590909090909091,1.7636363636363634,2.4545454545454546,0.6613636363636364,0.5763636363636363,5.238181818181818,3.2504545454545455,6.301818181818181,1.0822727272727273,3.955909090909091,0.0,3.955909090909091,0.0,0.0,16.74318181818182,5.02590909090909,4.506818181818182,2.3127272727272725,0.36363636363636365,3.080454545454546,1.4545454545454546,0.0,0.71
5c1021a547d07800011a23de,7.5,1.0,25.857142857142858,24.98851851851852,61.50538461538462,71.40962962962963,87.52190476190476,10.863214285714287,18.719642857142855,96.60321428571429,74.68035714285715,54.61678571428571,17.331071428571427,9.985,4.355714285714286,0.3757142857142857,4.738928571428572,0.42,0.09392857142857143,7.346785714285715,13.606071428571427,4.925,0.18785714285714286,10.007857142857144,9.441785714285714,8.605714285714287,6.517857142857143,1.3114285714285714,18.63607142857143,7.9417857142857144,3.5817857142857146,3.8275,1.1771428571428573,1.6153571428571427,1.0353571428571429,38.11392857142857,5.056071428571428,23.590714285714284,6.585357142857142,1.5071428571428573,2.982142857142857,7.253928571428572,2.0625,5.0042857142857144,0.3171428571428571,7.6032142857142855,6.933571428571428,0.6699999999999999,3.657857142857143,3.176428571428571,0.48214285714285715,0.0,0.0,0.0,0.0,14.160714285714286,4.335,0.8335714285714285,0.09392857142857143,0.18785714285714286,0.18785714285714286,1.8650000000000002,8.946428571428571,0.0,0.0,0.0,0.42,0.08321428571428571,0.0,0.08321428571428571,0.0,2.4814285714285718,0.0,0.0,0.2307142857142857,0.14892857142857144,2.1014285714285714,0.3796428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.14892857142857144,0.0,0.09392857142857143,0.5107142857142858,0.18785714285714286,0.0,0.07607142857142857,0.21,0.0,0.0,1.0014285714285713,13.455,10.821428571428571,0.34750000000000003,0.5714285714285714,7.033571428571428,0.545,1.4257142857142857,0.3757142857142857,5.026071428571428,0.5721428571428572,6.964285714285714,2.9010714285714285,3.843571428571429,0.0,3.843571428571429,0.0,0.0,21.422857142857143,13.425714285714287,3.2521428571428572,1.487142857142857,0.0,2.785357142857143,0.4732142857142857,0.0,0.86
5c1b9212bfd9220001a9ada0,7.0,1.0,27.46153846153846,39.84192307692308,56.72615384615385,36.66538461538461,90.84360000000001,16.21153846153846,14.74,90.19346153846155,73.10076923076923,55.73307692307692,17.79769230769231,10.541153846153845,4.561538461538461,0.30346153846153845,3.601923076923077,1.8634615384615385,0.21038461538461536,7.255384615384615,16.45653846153846,7.599615384615385,0.74,9.748076923076923,10.00076923076923,6.934230769230769,5.070769230769231,0.7961538461538461,17.265384615384615,10.095384615384615,5.898461538461538,1.6515384615384614,0.7188461538461539,0.7153846153846154,0.21769230769230768,24.30807692307692,0.6349999999999999,13.807692307692308,2.8257692307692306,2.676153846153846,1.0073076923076922,3.2857692307692306,2.667307692307692,3.5999999999999996,0.29346153846153844,9.538461538461538,8.443846153846154,0.6269230769230769,4.770384615384615,4.045384615384615,0.25653846153846155,0.0,0.0,0.0,0.0,9.226153846153846,2.618846153846154,0.10115384615384615,0.0,0.14807692307692308,0.1326923076923077,1.5584615384615383,6.349230769230768,0.0,0.0,0.0,1.8634615384615385,1.6176923076923078,0.0,0.0,1.6176923076923078,5.563461538461539,5.426153846153847,0.0,0.1373076923076923,0.0,0.0,0.35038461538461535,0.25653846153846155,0.25653846153846155,0.0,0.0,0.0,0.0,0.09384615384615384,0.0,0.0,0.0,0.09846153846153846,0.0,0.2023076923076923,0.0,0.0,0.25653846153846155,0.2023076923076923,8.089615384615385,7.157692307692307,0.7726923076923077,0.2653846153846154,3.519230769230769,0.9215384615384615,0.7465384615384616,1.3696153846153847,2.7242307692307692,3.6153846153846154,6.999615384615385,0.4942307692307692,0.4473076923076923,0.12423076923076923,0.3230769230769231,0.0,0.0,15.19,3.698076923076923,5.135769230769231,2.650384615384615,0.52,2.506923076923077,0.6792307692307692,0.0,0.8
